company,year,sentence,label,score
HSBC,2024,the gbm complaint volumes1 18.4% from 2023.,NEGATIVE,0.9919441938400269
HSBC,2024,"of the overall complaint majority of complaints were operational in 2024 2023 volumes, 37.6% came from europe and nature and resolved in a timely manner.",POSITIVE,0.9977838397026062
HSBC,2024,of 28.9% came from asia-pacific.,POSITIVE,0.9708520174026489
HSBC,2024,"the most the overall mss complaints, 49% came from total 2144 1906 common complaint, at 34.2% of total europe and 33.9% from asia-pacific, our two global complaints, related to transactions.",NEGATIVE,0.990746259689331
HSBC,2024,largest markets.,POSITIVE,0.9972466230392456
HSBC,2024,"banking2 p 1838 1552 global markets and securities q services3 306 354 1 globally, a complaint is any expression of dissatisfaction, whether justified or not, relating to the provision of, or failure to provide, a specific product or service or service activity.",NEGATIVE,0.9972772002220154
HSBC,2024,"within the uk, a complaint is any expression of dissatisfaction - whether justified or not - about our products, services or activities, which suggests we have caused (or might cause) financial loss, material distress or a material inconvenience.",NEGATIVE,0.9987357258796692
HSBC,2024,2 global banking also includes global payments solutions (previously known as global liquidity and cash management) and complaints relating to payment operations.,POSITIVE,0.6564821004867554
HSBC,2024,3 contains global research complaint volumes.,NEGATIVE,0.8738284707069397
HSBC,2024,"acting on feedback in 2024, our focus has been to increase the capture and quality of complaints received within gbm.",POSITIVE,0.981561005115509
HSBC,2024,our focus has been on doing deep dives into the quality of complaints received and delivering bespoke training on the complaint themes that we see.,POSITIVE,0.8691855669021606
HSBC,2024,we have defined robust feedback loops allowing us to learn continuously from customer experiences and embed these into our processes.,POSITIVE,0.9991161227226257
HSBC,2024,we regularly review and analyse complaint data to identify trends and implement improvements in our services.,POSITIVE,0.8535833358764648
HSBC,2024,"although we have seen growth in complaint volumes, we are seeing higher levels of compliant quality and better decisions to address them in the first instance.",POSITIVE,0.9779012203216553
HSBC,2024,"esg review esg review | governance integrity, conduct and fairness safeguarding the financial system we have continued our efforts to combat these new technologies should enhance our financial crime and reduce its impact on our ability to respond effectively to unusual organisation, customers and the communities activity and be more granular in our risk that we serve.",NEGATIVE,0.9974594712257385
HSBC,2024,"financial crime includes fraud, assessments.",NEGATIVE,0.9872552156448364
HSBC,2024,"bribery and corruption, tax evasion, sanctions and export control violations and evasion, our anti-bribery and corruption policy our global financial crime policy requires that money laundering, terrorist financing and all activity must be: conducted without intent proliferation financing.",NEGATIVE,0.9856603145599365
HSBC,2024,"to bribe or corrupt; reasonable and we manage financial crime risk because it is transparent; considered to be neither lavish the right thing to do to protect our customers, nor disproportionate to the professional shareholders, staff, the communities in which relationship; appropriately documented with we operate, as well as the integrity of the business rationale; and authorised at an financial system on which we all rely.",NEGATIVE,0.5890699625015259
HSBC,2024,we have appropriate level of seniority.,POSITIVE,0.9974666833877563
HSBC,2024,"our global a financial crime risk management framework financial crime policy requires that we identify that is applicable across all global businesses and mitigate the risk of our employees, the scale of our work and functions, and in all countries and territories customers and third parties committing in which we operate.",POSITIVE,0.993736743927002
HSBC,2024,the financial crime risk bribery or corruption.,NEGATIVE,0.9831000566482544
HSBC,2024,"among other controls, each month in 2024 we monitored framework, which is overseen by the board, is we use risk assessments, due diligence and approximately 900 million transactions supported by our financial crime policy that is ongoing monitoring following a risk-based for signs of financial crime.",NEGATIVE,0.7539031505584717
HSBC,2024,"we designed to enable adherence to applicable approach, to identify and help mitigate the performed daily screening of laws and regulations globally.",POSITIVE,0.9881885647773743
HSBC,2024,"annual global risk that our customers are involved in, or use approximately 121 million customer mandatory training is provided to all colleagues, hsbc's products or services, to commit records for sanctions exposure.",NEGATIVE,0.9938943982124329
HSBC,2024,"in 2024, with additional targeted training tailored to bribery or corruption.",NEGATIVE,0.7316533923149109
HSBC,2024,"in 2024, two former we filed over 113000 suspicious activity certain individuals.",NEGATIVE,0.9579722881317139
HSBC,2024,"we carry out regular risk employees of an hsbc subsidiary in china reports to law enforcement and assessments to identify where we need to were convicted of bribery-related offences regulatory authorities where we respond to evolving financial crime threats, as and each received a fine and suspended identified potential financial crime.",NEGATIVE,0.9680046439170837
HSBC,2024,well as to monitor and test our financial crime sentence.,NEGATIVE,0.8891192674636841
HSBC,2024,the hsbc subsidiary in china selfrisk management programme.,NEGATIVE,0.9940371513366699
HSBC,2024,reported this matter to the police and was not 99% a subject of the police investigation or we continue to invest in new technology; we charges.,NEGATIVE,0.9990682005882263
HSBC,2024,"are enhancing our fraud monitoring capability and our trade screening controls, and total percentage of permanent and noninvesting in the application of machine permanent employees who received financial learning to improve the accuracy and crime training, including on anti-bribery and timeliness of our detection capabilities.",POSITIVE,0.9990624785423279
